title,company,location,summary,salary
Platform Analytics Manager,eBay Inc.,Australia,"Support Data Strategy by identifying 1P data requirements across all ecosystems.
We believe that data is the voice of the customer.
Modern office in Sydney CBD.",104069.04
Performance & Remuneration Analyst,Programmed,Australia,"Provide analytical support, data management and reporting for the annual remuneration review process and other cyclical processes e.g. performance management…",104069.04
Market Research Analyst,"Keypath Education, LLC",Australia,"Identifying, analysing, interpreting and deriving program relevant insights from secondary data sources.
Keypath Education is an education services company,…",104069.04
Reconciliations Analyst,Zip,Australia,"We use technology and data to deliver simple, fast and fair payments to empower customers to own what they want.
What are we looking for?",104069.04
"Senior Analyst, Data Governance",Macquarie Group,Australia,"Identifying potential data risks and issues and assessing them against their mitigating controls.
Understanding and documenting end-to-end data flows and system…",104069.04
Senior Systems Analyst,Apollo Recruitment,Australia,"My client, a global bank with offices in the heart of the Sydney CBD, seeks a Senior Systems Analyst to join its team on a 12 month fixed term contract.", 90000
Data Analyst,GetCapital,Sydney NSW,"Experience in data visualisation and dashboard creation.
Teach and encourage colleagues to be their own data miners.
What you didn’t know about GetCapital.",104069.04
Remediation Analyst,TAL,Sydney NSW,"Delivering weekly remediation reporting data and stakeholder reporting.
Remediation Analyst – 6 month Fixed Term Contract.
Welcome to This Australian Life.",104069.04
PMO Analyst/Project Support x 4,Macquarie University,Macquarie University NSW,"Salary Package: From $105,298 to $117,167 (HEW Level 8), plus 17% employer’s superannuation contribution and annual leave loading.", 117167
Service Integrity analyst,Nielsen,Macquarie Park NSW,"Providing support to the data delivery team to ensure daily data delivery according to contractual KPI’s and commitments.
A Little Bit About you.",104069.04
Data & Operations Graduate,Crimson Education,Remote,The Strategy Operations Analyst holds a key role within our Strategy Consulting team: they will enable stronger student outcomes by providing data-backed…,104069.04
Lean Analyst,Westpac Group,Sydney NSW,"Business process improvement/re-engineering, data analysis, system functional / non-functional analysis experience and business case preparation experience.",104069.04
Master Data Officer,Tradelink,Banyo QLD,"Maintains PIM data integrity across products and associated business-critical data requirements.
You will build efficiencies across Tradelink’s functional teams…",104069.04
Analyst,Macquarie Group Limited,Sydney NSW,"This is a unique opportunity for an enthusiastic and innovative analyst, looking to gain experience and build a career in data analysis and project co…",104069.04
Business Analyst - Customer Remediation,TAL,Sydney NSW,"Map data between the source and target systems.
3+ years’ experience as a business analyst.
The Business Analyst provides strategic business analysis services…",104069.04
Systems Analyst,Chief Group Services,Australia,"An applicant with digital data visualisation expertise and experience working with Oracle Bi is preferable.
Our services include security and cleaning, car park…", 100000
Funding and Liquidity Analyst,Macquarie Group,Australia,Strong verbal and written communication skills are sought to enable you to interpret and explain complex data to a variety of business teams.,104069.04
Entry Level Intelligence Analyst (Full Training Provided),Royal Australian Navy,Australia,"A role as an Entry Level Intelligence Analyst (known in the Navy as Cryptologic Linguist) is exciting, challenging and immensely rewarding.", 89999
Data Analyst - Contract role,oOh!,North Sydney NSW,"Proactively solve business problems with data and show strong competency in clear data visualisation and reporting.
And when we do that well, we celebrate it.",104069.04
Data Scientist,Vodafone,North Sydney NSW,"Collect, aggregate and analyse data from multiple internal and external sources to drive actionable insights.
2-3+ years of hands on experience in data science,…",104069.04
Procurement Analyst,City of Lake Macquarie,Speers Point NSW,"Undertake analysis of data, including expenditure data, contract data and supplier performance data, and reporting to support procurement and contract…", 89054
APS 5 Business Intelligence Analyst,Australian Taxation Office,Australia,"We are seeking data driven and creative thinkers to join our Strategy and Governance branch.
As a Business Intelligence Analyst, in Law Design and Practice, you…",104069.04
BI Reporting Analyst,Peregrine Corporation,South Australia,"Undertake, lead and participate in BI projects to continuously improve core reporting and data Analytics services.
Read more about us here:",104069.04
eDiscovery Analyst,Woolworths Group,Bella Vista NSW,Ability to work large volumes of data and to identify trends/regular patterns within the monitored environment to enable identification of unusual activities.,104069.04
Senior Data Analyst,Department of Customer Service,Newcastle NSW,"Acquire data from primary or secondary data sources, create databases/data systems to expected standards and coach team members to maintain systems.", 134667
Data Analyst,Experis,Sydney Central Business District NSW,"Extensive, hands-on data analysis experience - including a thorough appreciation of how data flows through systems, relationships between data, and data…",104069.04
Data Analyst & Data Modeller,Australian Securities Exchange (ASX),Sydney NSW,"Existing data model, data and the business processes they enable.
Industry best practices in relation to data management and data governance principles.",104069.04
SENIOR BUSINESS INTELLIGENCE/DATA ANALYST,City of Sydney,Sydney Central Business District NSW,"Assisting business areas discover insights through data analysis, reporting, and visualisation.
Experience working on data integration projects developing,…",104069.04
Client Onboarding Data Analyst,Faethm,Sydney NSW,"A passion for all things data.
Familiarity with Tableau or other BI data viz tools desired.
Experience in processing, cleaning, organising and manipulating data…",104069.04
